Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8
21385,-2,-2,1,2,-2,-4,-4,-3,
21390,2,-1,4,-4,2,6,1,-5,
21395,-4,1,6,3,2,3,-2,-1,
21400,-2,-1,-8,-11,1,3,-1,-2,
21405,-4,-13,-24,5,-7,-7,-5,-2,
21410,1,-35,13,-7,-6,-4,-4,2,
21415,-3,1,-5,17,11,8,4,1,
21420,-2,4,13,-9,3,2,-3,0,
21425,-4,25,9,-4,-7,-5,-2,-3,
21430,0,-4,5,3,-8,-3,-3,-4,
21435,-3,-19,-17,-14,-1,-3,1,-2,
21440,-2,-16,-14,15,7,1,-2,-1,
21445,0,82,35,4,8,0,-1,1,
21450,1,6,-23,-12,-7,0,0,-1,
21455,6,11,55,8,3,0,0,3,
21460,-4,3,3,3,-3,-4,-4,-3,
21465,-4,-18,-8,-18,0,0,-3,-1,
21470,-2,15,-24,9,4,5,-1,3,
21475,1,1,42,-15,-8,-7,-3,-2,
21480,-3,-5,-43,-6,-3,2,-1,-4,
21485,2,-12,-30,11,12,7,5,0,
21490,0,0,13,-52,-12,-9,-2,1,
21495,-2,-6,-82,-3,-17,-6,1,0,
21500,-4,-5,-3,-8,-10,-6,1,1,
21505,-2,-20,7,13,4,3,-1,-1,
21510,0,2,1,1,15,6,2,1,
21515,0,2,4,-3,5,-2,-1,-2,
21520,0,3,-13,1,-6,-4,0,-1,
21525,0,-11,50,8,1,7,3,1,
21530,1,3,22,13,0,-2,-3,-2,
21535,-2,1,-2,-4,-5,-1,-4,1,
21540,-3,-1,-16,-1,-1,1,1,1,
21545,0,-16,-1,-6,-2,-3,-3,-3,
21550,-2,-3,-2,-3,-2,3,1,1,
21555,0,-3,-20,6,2,-2,-4,-8,
21560,1,1,4,-5,2,-2,-2,-1,
21565,2,-3,-15,-2,-7,-3,-4,-1,
21570,-2,5,44,12,1,0,4,-1,
21575,1,-1,-8,-4,1,4,0,4,
21580,-4,-7,-1,-3,-3,-5,-2,0,
21585,0,0,2,-6,-9,-5,-6,-4,
21590,0,6,-24,5,-2,-6,-2,-2,
21595,-3,0,30,4,4,1,-1,3,
21600,1,-4,4,-2,-2,1,-5,-2,
21605,-2,0,-1,3,2,-1,1,0,
21610,-6,-1,-18,10,5,-1,-2,-2,
21615,2,6,28,-11,-8,-2,1,-1,
21620,0,1,23,18,1,1,0,-1,
21625,2,-8,-21,-16,-10,-5,-3,-2,
21630,0,6,14,0,0,0,-2,0,
21635,-2,-2,-11,1,7,4,-1,1,
21640,-3,0,2,10,7,4,2,1,
21645,-2,-10,-48,-5,-5,-5,0,0,
21650,1,2,-6,-10,-6,-4,-1,2,
21655,-4,-7,-25,-10,-4,-4,2,0,
21660,1,0,-20,-6,-2,-2,-1,-4,
21665,-2,-3,1,9,5,1,-3,-2,
21670,-2,-6,-29,1,1,0,1,-3,
21675,-1,2,4,-7,0,-1,0,-3,
21680,0,-2,-33,-6,-5,0,-1,0,
21685,0,4,98,25,3,0,1,0,
21690,-1,-3,-2,12,4,0,-3,-3,
21695,-2,1,2,-9,-3,-1,-2,0,
21700,-1,-4,-12,-5,-2,-3,-1,-2,
21705,-2,-1,-5,-15,-4,-3,-1,0,
21710,3,4,44,17,11,8,2,0,
21715,-1,1,0,3,-5,-6,-2,1,
21720,1,0,-19,-28,-19,-8,-5,-6,
21725,-3,-3,25,5,3,1,0,-2,
21730,-2,-4,-1,-5,-6,-5,-1,-3,
21735,-1,-6,-38,3,9,5,5,-1,
21740,1,5,28,0,3,-1,-1,0,
21745,1,0,-11,-3,-2,1,-2,-5,
21750,-3,-8,-29,-20,-10,-4,-2,1,
21755,0,-2,37,36,5,2,0,-2,
21760,-4,-3,-12,-8,0,-5,-2,-2,
21765,0,-1,-20,0,5,4,2,-8,
21770,-3,-1,-8,-8,-2,-2,0,8,
21775,-2,-3,0,-16,-5,-4,-3,-4,
21780,0,-1,7,-3,3,2,0,-1,
21785,-1,2,46,21,3,-2,-3,4,
21790,1,-2,-5,-12,-2,0,-2,-6,
21795,-2,3,-1,-15,-3,-3,1,7,
21800,-4,-4,-13,5,4,1,0,-3,
21805,-2,-3,-20,-10,-6,-1,-2,-2,
21810,-1,-1,-22,1,0,-2,-2,-5,
21815,2,-2,-24,9,-6,-3,-1,-1,
21820,2,7,46,3,3,-1,1,0,
21825,0,-2,-34,-8,0,-3,1,2,
21830,-1,-5,5,11,-3,-4,0,-2,
21835,-3,-2,-25,-12,1,3,-2,-4,
21840,-4,-2,21,9,-3,-1,0,2,
21845,-1,-2,-3,-2,-2,-1,-3,-3,
21850,0,-2,-4,0,-2,1,-3,0,
21855,-3,-2,-26,-2,-2,-3,-1,-3,
21860,-1,1,63,14,3,1,-1,-1,
21865,1,0,-10,-1,2,0,-3,4,
21870,0,0,-12,-22,-4,0,-4,-4,
21875,-3,0,0,5,-3,-3,-2,-5,
21880,0,-2,-24,-9,-3,-1,0,0,
21885,-3,-6,-27,4,2,-2,1,0,
21890,2,1,21,2,-9,-6,-1,-2,
21895,1,-2,-25,0,4,3,-1,-1,
21900,-3,1,52,-4,-2,-2,-1,0,
21905,3,6,18,3,0,-1,0,-2,
21910,0,-2,-42,-3,2,-2,-1,-1,
21915,-1,1,30,1,-2,-1,0,-1,
21920,-3,-3,-35,0,0,0,0,-2,
21925,-1,-4,-5,-15,-5,-1,2,2,
21930,-4,1,13,4,-1,-2,0,-4,
21935,0,-1,-8,-14,-6,0,-1,-1,
21940,-2,-2,-3,7,3,-1,-1,0,
21945,-3,-3,-12,-1,-3,-1,-2,-1,
21950,1,5,11,0,5,4,1,2,
21955,-1,2,84,16,2,-2,1,-3,
21960,0,0,-21,-23,-4,3,0,-2,
21965,0,-3,-17,3,-2,-6,-2,-2,
21970,-1,-4,-13,-14,-10,-5,-1,-1,
21975,0,1,7,16,5,0,-2,1,
21980,0,1,-2,1,0,-1,0,-1,
21985,-2,-2,-4,8,2,0,-1,-4,
21990,-1,-1,6,-12,-6,-4,-7,-2,
21995,-2,-5,-25,-10,-7,-7,1,-2,
22000,0,7,25,12,1,-1,-3,1,
22005,-3,-4,-8,-3,0,3,0,7,
22010,-2,-1,-1,5,2,-2,0,-2,
22015,1,0,-3,-2,-1,0,-1,-3,
22020,-3,-5,-26,-4,-1,1,-1,-2,
22025,1,0,10,-7,2,6,0,-2,
22030,-1,-2,6,0,-7,-14,-3,-1,
22035,-1,1,-11,1,-5,-1,-3,-1,
22040,-2,-2,-8,-4,-1,-2,1,0,
22045,-4,-2,-13,3,-1,-1,-1,-4,
22050,0,-1,2,-6,6,4,1,4,
22055,0,3,-26,16,4,-1,-2,0,
22060,0,-1,-1,-7,-1,-1,-2,0,
22065,0,0,-7,-6,-6,-5,-5,-4,
22070,-2,0,-4,4,-1,-1,0,-1,
22075,-3,-3,-4,-13,0,2,-1,-3,
22080,-3,-5,-21,-11,-3,-1,0,0,
22085,1,10,88,52,10,0,1,1,
22090,2,2,-3,7,2,2,1,-3,
22095,-1,0,36,-8,-2,1,-2,1,
22100,-1,-5,-42,-13,-5,-2,-1,-5,
22105,0,-4,-25,-23,-8,-5,-2,-1,
22110,0,-2,5,6,1,3,-1,-3,
22115,3,-1,-6,-10,-3,-3,-5,1,
22120,-5,-3,9,5,-2,-10,-3,-2,
22125,3,-2,-7,-15,-9,-5,-1,-6,
22130,1,1,-10,1,-2,-3,-3,0,
22135,-3,-3,-14,-3,4,7,1,0,
22140,-2,1,14,23,8,3,-1,-2,
22145,-1,0,-11,-29,-7,-8,-3,0,
22150,-3,-4,-4,5,-4,-3,0,-1,
22155,-1,-3,5,-7,-1,0,-4,0,
22160,-1,0,-5,7,-3,3,-1,-1,
22165,-4,-2,-14,3,7,5,1,2,
22170,0,0,19,-9,-1,-1,-2,-1,
22175,0,0,-8,11,-3,-9,-1,-2,
22180,1,-1,-5,-6,-8,-4,-3,0,
22185,-2,-8,-15,-7,-2,2,0,-1,
22190,-3,1,4,-6,4,-1,-3,0,
22195,-4,-7,-40,-6,-1,-3,2,0,
22200,7,13,94,39,7,3,1,5,
22205,1,3,0,-23,3,2,-1,-4,
22210,0,-2,-13,13,7,0,1,-2,
22215,0,-2,-13,-13,-16,-8,-2,-2,
22220,-6,-5,-31,-15,-15,-9,0,-2,
22225,-2,-4,8,6,-1,-1,-3,12,
22230,4,2,3,10,9,9,0,-8,
22235,-1,2,13,0,11,2,0,7,
22240,-2,-4,-58,-12,-5,-8,2,0,
22245,0,2,12,5,-3,2,0,-11,
22250,-4,-5,-20,-1,1,1,-2,0,
22255,1,0,21,6,2,-1,0,-3,
22260,-1,-2,-5,-3,4,4,-1,-4,
22265,-3,-5,-37,-14,-11,-10,-4,-3,
22270,0,2,32,1,-3,1,3,1,
22275,-1,1,11,8,0,-1,-3,-6,
22280,0,2,26,3,10,5,1,0,
22285,-3,-7,-22,-2,1,0,1,-1,
22290,-2,-6,-50,-19,-15,-8,-3,-1,
22295,1,2,23,20,3,-1,0,0,
22300,-1,3,38,-28,-5,3,2,-2,
22305,-1,4,22,-5,8,-1,0,1,
22310,0,1,-17,29,-8,-10,-6,-4,
22315,1,4,31,7,3,4,-1,0,
22320,-3,-8,-28,-9,-2,1,-1,-8,
22325,-2,-2,7,-1,-1,0,0,9,
22330,-2,2,7,-10,1,1,-2,0,
22335,-1,4,-4,3,2,1,0,-3,
22340,-2,-7,-35,-8,-2,-1,-2,0,
22345,2,8,29,8,1,0,-2,-1,
22350,-6,-10,-25,-7,0,-3,1,1,
22355,-3,-5,4,-7,-4,-1,-4,-1,
22360,-2,-6,-5,-5,-2,-4,-3,1,
22365,8,7,13,35,12,3,0,0,
22370,0,-3,-1,-16,-4,-1,0,1,
22375,-4,2,24,-10,-3,-2,0,-2,
22380,-3,-4,-14,-12,-7,-2,0,1,
22385,-5,-12,-18,-14,-7,-6,-1,-6,
22390,5,9,77,24,8,5,-1,0,
22395,0,-1,-23,-18,-10,-2,1,-1,
22400,-2,1,-19,3,0,0,-1,-5,
22405,-1,0,17,3,-2,-2,-1,9,
22410,-1,-4,-29,-6,-3,-2,-1,-6,
22415,-3,-7,-47,-36,-8,-1,1,3,
22420,-1,-1,5,53,4,-4,-4,-1,
22425,4,13,-49,-19,-1,0,0,-6,
22430,-5,-6,28,-1,-3,-3,-4,-2,
22435,-1,-5,-20,4,-3,-2,0,1,
22440,0,-2,15,-12,-3,2,3,-7,
22445,-1,-2,24,13,3,0,-4,0,
22450,3,-2,-36,5,-2,0,-5,0,
22455,3,15,24,4,6,1,0,-2,
22460,-2,-2,-4,-12,-2,-3,-2,1,
22465,-3,-6,7,10,-1,-1,-3,-9,
22470,0,4,-12,-22,0,0,3,13,
22475,1,-3,-20,17,10,3,0,-4,
22480,1,1,17,-30,-9,-2,-1,2,
22485,0,4,23,38,1,-3,-2,-2,
22490,-3,-6,-15,0,-1,-1,-3,1,
22495,-4,-7,-15,-10,-7,-3,-2,-1,
22500,-3,0,-44,-6,1,0,-3,1,
22505,-3,-6,35,-31,-9,-5,-2,-4,
22510,4,5,-17,30,6,1,-3,-1,
22515,-2,-8,-3,11,-3,-3,-2,-3,
22520,0,0,11,-15,-7,-4,-2,-2,
22525,-3,-5,-23,-3,0,1,0,0,
22530,-1,-7,5,-12,-7,-2,1,-4,
22535,2,11,62,4,4,3,1,-2,
22540,0,-3,-48,15,3,0,0,0,
22545,-1,-1,-2,13,-2,-1,-1,0,
22550,2,7,56,-4,3,2,2,0,
22555,-2,-8,-38,-16,-5,-8,-6,-3,
22560,-1,-2,18,-5,-3,1,-1,-1,
22565,1,0,-30,-4,0,-2,-2,-5,
22570,-1,1,-20,-1,3,0,1,-3,
22575,-5,-4,23,0,-6,-3,-3,-2,
22580,0,1,-6,-3,-3,-6,-5,-1,
22585,-4,-5,-11,-5,-4,-3,-3,-2,
22590,-3,0,8,-2,-1,-1,1,-3,
22595,-3,-2,-9,-7,-1,1,2,0,
22600,1,1,39,28,11,1,0,0,
22605,-1,-3,-30,-25,-8,0,0,-3,
22610,1,0,1,-3,0,-4,-3,-2,
22615,0,-1,-10,2,1,-1,0,2,
22620,-1,0,-4,-1,-3,-1,-2,-2,
22625,-3,-2,-2,-7,-2,-1,-4,1,
22630,0,-4,-31,-11,0,-1,-2,-2,
22635,-5,-4,52,7,-3,-5,-1,-2,
22640,4,11,71,16,9,4,1,-3,
22645,1,-3,-26,2,4,-1,-2,10,
22650,-3,-2,-2,-7,-3,-2,-2,-3,
22655,-4,-6,-21,-8,-6,-1,-2,-2,
22660,-1,-1,-13,-13,-7,-3,-3,-2,
22665,3,4,15,5,-1,-1,-3,-4,
22670,-1,1,2,3,-2,-3,-2,0,
22675,0,-1,-17,-2,3,2,3,0,
22680,-3,-4,-14,-3,0,2,0,2,
22685,2,2,-1,-1,0,-2,-2,-4,
22690,-3,-1,-4,-4,4,-4,-3,0,
22695,0,1,-5,8,-3,0,0,-4,
22700,-4,-3,-4,-8,-5,-2,-3,0,
22705,-1,-6,-15,-6,-2,-1,0,-3,
22710,-1,0,10,-9,-3,0,1,-4,
22715,-1,-2,-1,21,9,0,-3,1,
22720,0,-4,-36,4,3,0,-2,-1,
22725,-2,-1,36,-11,-6,-2,-2,-3,
22730,0,2,-13,3,-1,0,-1,-3,
22735,0,2,19,-12,-3,1,-1,0,
22740,-3,-3,-19,1,0,0,0,0,
22745,-4,-3,-3,2,-2,-2,0,-5,
22750,-2,-5,-2,0,-4,-4,-2,1,
22755,3,0,1,-8,-1,-3,-1,-3,
22760,5,3,19,6,7,3,-3,2,
22765,0,0,3,-10,-3,-3,-3,-3,
22770,-2,-3,-2,11,0,2,2,-1,
22775,-1,-2,-15,-8,-4,-2,0,-1,
22780,-4,-2,11,0,-2,-1,2,0,
22785,1,1,-3,5,1,-1,-3,-2,
22790,-1,-2,1,-6,-1,0,-1,0,
22795,1,-3,-52,-26,-8,-3,-3,1,
22800,5,12,97,64,8,1,0,1,
22805,-1,-4,-36,-14,0,1,0,1,
22810,1,0,-5,-1,-2,-2,-4,-2,
22815,-3,-4,-22,-9,0,0,1,2,
22820,-3,-5,-25,-20,-2,4,2,1,
22825,0,0,17,7,-2,-10,-2,2,
22830,1,2,12,5,-3,0,1,-1,
22835,-2,0,-1,-9,-9,-2,-1,-1,
22840,-3,-3,-10,-8,-1,-1,-3,-3,
22845,-1,-4,-24,7,0,-2,1,1,
22850,-1,5,37,3,4,0,-1,-2,
22855,2,1,1,6,1,-2,-3,-1,
22860,-5,-3,21,-2,-4,-4,-4,-6,
22865,0,-5,-26,-13,-3,3,0,12,
22870,-3,-1,-7,8,0,-1,0,-1,
22875,-2,2,16,5,2,2,-1,-3,
22880,0,-3,-15,-13,-1,0,-1,0,
22885,-4,-2,3,-4,-3,-3,-1,-5,
22890,-1,-3,-11,-9,-8,-6,-1,-1,
22895,0,2,0,18,5,1,0,-1,
22900,0,-3,-8,-15,-1,-3,-1,-3,
22905,-3,-1,-3,17,2,2,-1,-2,
22910,2,-1,35,-13,-7,-3,-5,0,
22915,-2,-7,-30,-22,-8,-4,-3,-4,
22920,-2,-3,-67,-3,-1,-2,2,-3,
22925,0,2,31,8,2,0,-2,-3,
22930,-2,-1,-10,4,-2,-2,-4,-1,
22935,-3,0,28,11,4,1,0,-1,
22940,-1,-2,1,-2,2,2,-2,-1,
22945,1,2,6,-8,-1,-2,0,-2,
22950,-1,-5,-25,-9,-9,-7,-4,1,
22955,2,1,9,1,-1,-4,-3,1,
22960,-3,-9,-8,-8,-5,-2,-1,-3,
22965,0,5,4,6,7,5,0,-3,
22970,-3,-4,3,11,8,2,0,-3,
22975,-3,-2,-11,-7,-8,-8,-3,-1,
22980,2,6,49,5,1,0,0,11,
22985,0,-3,-26,-2,-1,0,0,5,
22990,-2,-4,-12,3,6,6,1,-1,
22995,-7,-6,-27,-7,-1,-7,-5,-3,
23000,15,-2,-23,-8,-16,-3,-2,-3,
23005,1,3,10,-7,-7,-10,-7,-1,
23010,1,3,-6,9,5,6,2,-2,
23015,-4,-1,7,10,8,7,0,3,
23020,-2,-1,3,2,5,0,2,0,
23025,-3,-3,-20,-13,-7,-4,-3,2,
23030,10,-4,-5,-3,-1,3,3,-6,
23035,-2,4,50,12,4,3,2,10,
23040,-6,-2,-31,-7,1,1,1,-4,
23045,1,0,0,3,2,4,-1,-5,
23050,0,3,13,-1,-4,-6,-1,3,
23055,1,1,-7,-15,-6,-5,-2,-2,
23060,-2,9,34,34,0,-1,-1,0,
23065,2,4,42,10,4,0,1,2,
23070,-5,-1,8,-6,-6,-3,-2,-3,
23075,-1,-2,-45,-5,-1,3,2,-3,
23080,-7,-5,-28,-11,3,3,1,-4,
23085,3,-1,-10,-3,-3,-5,-8,-4,
23090,-2,-5,-23,-15,-16,-8,-2,2,
23095,0,-2,16,-1,2,2,2,-7,
23100,-3,-5,-17,-7,-2,-3,-2,-1,
23105,0,11,3,-3,1,7,1,-5,
23110,-3,-5,4,-3,5,-1,1,2,
23115,0,-1,-2,13,3,3,-2,-2,
23120,-3,0,39,-10,-4,-5,-3,1,
23125,-1,-6,12,-2,-3,-9,-4,-4,
23130,-4,-5,-17,-6,-15,-6,-5,-5,
23135,-3,4,11,0,0,0,1,10,
23140,-1,0,-47,1,5,2,-3,-3,
23145,-4,-6,23,3,7,9,4,-2,
23150,0,7,37,30,11,-2,-3,3,
23155,2,-5,-39,-11,-8,1,1,-3,
23160,-4,-8,-11,-18,-3,-4,-2,3,
23165,-1,-8,-27,-5,-1,1,-1,-7,
23170,-2,2,-4,-1,3,4,1,-6,
23175,0,-1,29,5,1,0,-1,-6,
23180,-1,1,17,2,-3,-1,-5,-1,
23185,-1,-13,-22,-8,-7,-3,3,1,
23190,1,3,-4,-3,1,0,-2,-1,
23195,-3,0,-6,-4,-2,-2,0,-3,
23200,-2,-5,-27,-4,-4,-3,-2,-4,
23205,1,-3,-5,7,2,-1,0,-1,
23210,-7,-5,-6,-11,1,0,0,2,
23215,-2,-3,5,1,-5,-6,0,-7,
23220,0,-1,5,-4,-4,0,-1,-4,
23225,-3,-2,-1,9,-5,-3,-1,-1,
23230,-2,4,-25,-18,-9,4,1,1,
23235,2,-2,15,11,9,-4,-6,-3,
23240,-2,-1,19,-9,-12,-5,-3,0,
23245,1,1,-37,10,-3,-4,1,-2,
23250,-3,-6,-18,-8,-1,-2,-1,2,
23255,-2,-5,6,2,1,3,0,-6,
23260,0,0,-14,-3,6,4,1,-1,
23265,-3,1,-11,-5,-3,-10,-7,2,
23270,0,-4,6,7,3,2,0,4,
23275,8,5,-6,0,0,-2,-2,5,
23280,-1,4,46,10,0,-1,3,0,
23285,-6,-5,-50,-16,-3,0,-1,-2,
23290,2,9,111,33,10,0,0,-3,
23295,2,5,-12,-6,-2,1,3,5,
23300,-5,-8,-52,-11,-4,-3,-5,-4,
23305,6,1,16,5,-6,0,-2,-3,
23310,-2,7,3,-11,3,1,2,-2,
23315,-4,-11,-33,-7,-3,1,1,-3,
23320,1,11,86,23,2,-3,0,5,
23325,0,3,-27,-31,-7,-4,-4,-1,
23330,1,-5,-43,21,1,-2,-3,-7,
23335,-6,1,31,13,21,12,3,-1,
23340,-2,-7,-11,-3,-14,-6,-1,-1,
23345,-2,-7,-12,-10,-4,-9,-2,-1,
23350,-1,-6,-45,-25,-9,-6,-1,0,
23355,-3,-1,63,-2,-7,-2,-3,-1,
23360,1,2,-48,-2,7,4,1,2,
23365,3,8,35,19,12,7,0,-2,
23370,-6,-4,-20,-13,-7,0,5,-4,
23375,-3,2,-14,-1,-5,-4,-5,0,
23380,-3,-2,7,4,8,2,1,-3,
23385,1,-1,-11,-4,2,-4,-6,0,
23390,-3,-8,0,-9,-20,-5,-1,-1,
23395,3,9,41,-4,-6,-4,-2,1,
23400,0,-3,-34,5,-2,-3,0,-2,
23405,-5,1,73,8,8,6,4,1,
23410,-3,-3,-29,-2,8,0,-4,3,
23415,-2,4,19,3,-5,2,0,-7,
23420,1,-6,-19,-13,-4,-2,0,9,
23425,1,3,4,16,3,0,-2,-2,
23430,-2,-2,-70,-12,-1,0,-1,8,
23435,-3,-2,22,-2,-6,-4,-2,-2,
23440,-2,-4,-12,-12,5,2,-1,-4,
23445,-1,-1,31,13,-4,0,0,-4,
23450,0,3,8,-3,-2,0,1,-2,
23455,0,-7,-60,-21,-1,-3,-1,2,
23460,-3,-3,-6,3,-6,-1,-1,-1,
23465,-4,-6,10,0,-7,-4,-2,1,
23470,-2,-3,-10,-7,0,-4,-3,-6,
23475,0,-1,-37,4,6,-1,-1,0,
23480,0,1,66,-16,-6,-1,-1,-4,
23485,1,1,2,30,10,2,-1,0,
23490,0,-1,4,-8,-2,1,-1,-3,
23495,-2,-3,-18,-13,-4,-2,-3,-1,
23500,0,-1,-4,4,-3,-4,-2,-3,
23505,-1,-1,-20,4,1,-2,0,0,
23510,0,1,22,-13,2,3,-1,2,
23515,1,4,72,14,-8,-4,0,2,
23520,0,-4,-21,9,1,-4,-2,-5,
23525,-1,0,-12,-18,-3,1,-1,0,
23530,0,-4,-17,4,-2,-1,-1,-3,
23535,-2,-4,-19,-7,-4,1,-1,-3,
23540,-1,0,-28,4,1,1,0,0,
23545,-2,0,-40,-14,-2,-1,-2,-3,
23550,0,-1,15,3,-2,-4,-3,-1,
23555,-3,-7,-13,2,1,2,2,0,
23560,-1,-2,-8,-10,-1,-2,-4,-2,
23565,-1,-3,-22,3,-7,-7,-2,-1,
23570,-2,-3,14,4,4,0,2,-4,
23575,-3,-7,-38,11,-5,-3,-3,-2,
23580,0,2,-2,-12,-5,0,-2,1,
23585,-2,2,92,-2,-3,-1,0,1,
23590,2,0,-2,9,5,1,0,-4,
23595,-1,1,-13,2,1,-2,1,-2,
23600,-1,-3,-21,0,0,2,0,-1,
23605,0,-1,-54,-13,-1,2,1,1,
23610,1,1,60,20,-2,-4,-4,0,
23615,-3,-3,-12,-17,1,2,-1,-1,
23620,-1,-2,-5,-8,-1,-1,-3,-2,
23625,-2,0,14,-17,-4,-3,1,-1,
23630,0,1,-79,16,6,2,-1,-1,
23635,3,4,49,-2,1,-1,-2,-2,
23640,-2,-1,18,8,0,-2,-2,0,
23645,-1,-6,-27,-15,-6,-3,-1,0,
23650,0,-2,-10,-17,2,0,0,0,
23655,-3,-2,-15,-4,-2,0,-1,0,
23660,-2,-1,2,11,6,2,0,0,
23665,-1,-5,-2,13,2,-1,1,-1,
23670,-3,4,52,-4,-7,1,1,-1,
23675,1,-1,-37,-6,3,0,-1,-1,
23680,-1,1,20,-10,-7,-5,-1,-2,
23685,-2,-1,-25,8,0,1,-2,-2,
23690,0,1,14,6,1,0,-1,0,
23695,-3,-5,-14,0,-1,-2,-1,1,
23700,0,9,44,13,9,3,2,0,
23705,-1,-4,-43,-22,-2,-4,-4,-3,
23710,-5,-1,29,-4,-12,-7,-2,-1,
23715,-2,-2,11,-3,-1,-2,2,0,
23720,0,-2,-28,-7,-2,-1,-2,-3,
23725,-3,4,11,6,5,2,-3,-2,
23730,-1,5,-11,8,5,1,-1,-1,
23735,0,-7,-63,0,-4,-7,-7,-6,
23740,1,2,88,-3,3,5,3,2,
23745,-2,-4,-4,13,4,5,2,-3,
23750,0,-2,-23,1,-4,-6,-3,2,
23755,-1,2,-32,-9,-10,-8,-1,-3,
23760,2,1,49,7,-1,3,4,9,
23765,0,-1,8,-11,-3,-1,-1,-4,
23770,-2,0,-6,-3,4,5,1,-2,
23775,-1,-3,4,10,6,2,-2,1,
23780,-2,-9,-52,-12,-9,-6,-1,-4,
23785,5,14,84,24,6,0,0,4,
23790,-3,-9,-23,-18,-6,-5,0,3,
23795,2,27,81,24,2,3,1,-7,
23800,-4,-5,-93,-18,-1,-4,-3,-4,
23805,-2,-7,11,6,-2,1,-2,1,
23810,-1,-3,-10,-7,-1,-2,2,-3,
23815,-4,-11,-9,-8,-3,-3,-3,-2,
23820,-1,-2,-14,-6,-4,-4,-1,5,
23825,-1,3,-15,-7,-9,-3,-4,-5,
23830,1,-3,-14,6,1,-5,-5,-6,
23835,0,-4,26,-4,1,8,3,9,
23840,-4,-3,-11,12,5,3,0,-7,
23845,-1,-6,-20,-22,-8,-7,-5,-1,
23850,2,-3,33,13,3,0,-2,-4,
23855,-9,-5,5,8,6,3,2,4,
23860,-3,-4,-6,-21,-8,-6,-4,-3,
23865,2,-5,-89,-10,-5,-6,0,0,
23870,2,7,38,3,2,3,1,3,
23875,-2,-1,7,0,-2,2,0,-2,
23880,-2,0,5,12,2,0,-1,-1,
23885,-3,-11,-35,-28,-7,-2,-1,0,
23890,-4,-3,-4,-2,-4,-5,-2,-5,
23895,3,11,-15,16,8,0,1,1,
23900,-2,-3,-2,-14,-6,-1,-2,-3,
23905,-1,-2,-24,18,11,4,0,0,
23910,0,-3,19,-30,-12,-6,-2,1,
23915,-4,5,96,5,-5,-2,-2,-3,
23920,0,3,-13,5,-2,-4,1,1,
23925,1,3,40,-3,4,1,-1,-1,
23930,-3,-3,-19,1,3,5,1,-3,
23935,4,0,-16,-2,0,0,0,0,
23940,-3,-1,-10,1,0,2,-4,1,
23945,3,1,30,5,-8,-16,-5,-3,
23950,-5,-3,-1,-1,2,2,5,-1,
23955,11,-6,-31,-9,-2,2,3,12,
23960,-4,-4,1,6,4,3,-2,-6,
23965,-5,2,39,5,3,0,-1,-1,
23970,4,9,-39,7,5,3,-4,1,
23975,-6,-6,-25,-18,-9,-6,-2,-7,
23980,-1,-1,3,8,7,3,1,2,
23985,0,-3,-23,-11,1,2,0,0,
23990,-2,-6,15,21,-1,-13,-3,-2,
23995,-6,-7,-20,-21,-17,-6,-2,-3,
24000,3,6,-24,-12,-8,-3,-4,0,
24005,1,2,33,17,-5,-2,2,-1,
24010,-2,-7,-27,-19,21,7,2,2,
24015,1,1,-18,15,9,1,-8,-5,
24020,3,-2,25,4,5,-4,-1,2,
24025,-1,-5,-39,-3,-6,-2,-1,0,
24030,4,4,6,-6,-11,-2,2,1,
24035,-3,-10,-30,-9,0,-3,-3,-1,
24040,0,3,4,1,3,3,3,-12,
24045,0,2,5,-1,-2,3,1,1,
24050,-2,0,9,4,-5,-3,-3,-2,
24055,-2,-5,-27,-13,-7,-5,-3,-2,
24060,2,-1,21,25,2,-1,-3,-2,
24065,-3,-5,9,-20,2,4,0,-3,
24070,-6,-6,-1,-9,-10,-3,-2,-3,
24075,-2,1,13,-19,1,0,3,2,
24080,-2,-8,22,35,2,-2,-2,-2,
24085,2,9,12,7,11,4,-3,-1,
24090,3,1,-13,-9,-4,0,0,10,
24095,-2,-2,78,6,2,2,2,-4,
24100,-4,-2,-6,-22,-7,-2,0,-1,
24105,-5,-11,-32,-2,-9,-4,-4,2,
24110,0,0,38,6,2,1,2,-2,
24115,0,5,-26,8,2,-1,1,1,
24120,-2,-4,-9,-5,-3,-4,-3,0,
24125,1,9,-18,8,8,1,0,-1,
24130,-1,-4,4,-17,-1,4,-4,-3,
24135,-1,-1,8,20,-4,-6,-3,-2,
24140,0,-1,16,-4,-2,-3,0,1,
24145,1,-3,3,-4,-7,-3,0,2,
24150,-3,-3,-9,-1,1,4,1,-2,
24155,1,-5,-43,-12,4,1,2,0,
24160,3,6,82,7,-1,-7,-3,1,
24165,-2,-1,8,-4,-7,1,-2,-5,
24170,1,-4,-33,4,-3,-5,-4,1,
24175,-2,-3,-19,0,0,2,1,-4,
24180,-1,-1,-51,-2,1,0,2,1,
24185,-2,-4,14,-6,4,0,0,-1,
24190,-4,2,14,1,-2,0,0,-2,
24195,0,-1,-22,11,8,0,-1,0,
24200,1,-7,-40,-14,-9,-3,-2,-2,
24205,1,10,48,13,3,-1,-1,1,
24210,-2,-2,-11,-4,-4,2,-1,-4,
24215,-3,-3,-1,-5,1,-2,-1,0,
