Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8
21100,19,21,24,15,16,-1,0,31,
21105,5,3,6,24,-1,-10,17,-4,
21110,-22,11,14,43,60,27,8,-26,
21115,6,-4,-4,41,12,-7,0,68,
21120,-11,-20,-12,-29,-44,-15,-18,-40,
21125,-16,-10,24,-1,3,10,-16,-3,
21130,4,-21,6,-108,-30,-22,9,15,
21135,3,13,-17,83,-38,-11,-3,-9,
21140,-39,5,17,-22,50,7,-5,-43,
21145,35,17,0,-9,14,2,0,47,
21150,-2,9,-8,48,28,24,7,-11,
21155,9,-27,12,-23,-3,-6,-12,-6,
21160,-37,-19,-21,-5,-29,-17,-9,-29,
21165,5,-14,-29,-13,-40,-16,-1,-9,
21170,-18,-13,25,-59,-40,-11,2,23,
21175,46,35,-16,42,66,32,7,-8,
21180,-30,-35,-5,49,14,1,2,-23,
21185,-5,-3,21,-28,8,13,-4,-10,
21190,28,1,-54,-39,-81,-34,-22,31,
21195,-18,0,-18,0,23,5,14,-17,
21200,15,-23,-4,-79,-35,-10,2,-7,
21205,-9,19,19,16,-22,-13,-25,-17,
21210,-29,-45,-2,78,60,-6,4,-25,
21215,24,11,-40,-6,-2,29,7,21,
21220,-3,36,41,47,52,22,-12,15,
21225,-2,-11,-23,-83,-42,-10,11,-3,
21230,22,35,18,-36,-49,-25,-10,-3,
21235,-14,-7,11,55,2,-29,-16,-12,
21240,-9,-11,1,28,38,22,9,0,
21245,4,1,0,39,33,-1,14,-5,
21250,0,13,-21,-74,-5,11,11,0,
21255,-26,-14,14,-31,-38,-12,-11,49,
21260,29,31,10,-2,-15,-7,5,-12,
21265,0,-42,-6,-9,-21,-12,-15,-7,
21270,7,12,24,43,57,24,30,21,
21275,-15,-3,10,2,27,14,3,-26,
21280,12,8,-23,34,-14,-26,-47,3,
21285,-19,-8,-10,-25,-19,-23,-18,1,
21290,18,6,21,5,22,20,-3,10,
21295,-9,-14,-31,-30,-20,-5,-4,-11,
21300,5,19,-19,5,8,5,19,1,
21305,-24,7,-3,39,34,12,-11,-32,
21310,-40,-71,-9,-74,-33,-14,-19,-28,
21315,50,53,-14,86,7,10,-2,10,
21320,11,35,6,-49,-8,-8,8,20,
21325,-23,-12,-36,-15,-24,-16,-11,-6,
21330,5,6,19,-2,-45,-9,3,-16,
21335,-16,-34,14,-67,34,4,6,-14,
21340,5,-34,-6,28,4,3,-4,3,
21345,11,29,17,-22,-2,7,6,7,
21350,-11,4,28,47,37,23,0,1,
21355,21,18,57,-3,13,-28,-12,-6,
21360,-36,-36,-21,-94,-88,0,4,-23,
21365,6,7,20,61,23,2,-15,11,
21370,16,-17,-17,-54,6,11,21,43,
21375,4,53,-18,26,-29,-14,-15,-16,
21380,11,-15,-1,18,2,-10,4,-15,
21385,10,29,17,-43,-20,-3,10,59,
21390,5,-11,-17,41,29,4,-10,-26,
21395,-16,-47,14,-27,2,8,6,2,
21400,-6,-8,-31,51,20,8,-5,4,
21405,-2,5,-9,-15,-5,-3,3,16,
21410,-1,-29,-14,-24,-26,-13,-8,-3,
21415,7,32,4,-9,-10,-5,5,3,
21420,-4,9,5,-15,0,1,0,-6,
21425,15,-15,8,48,27,9,-13,-18,
21430,-32,10,-5,-35,-42,-20,-6,-12,
21435,-13,-48,-13,-3,16,2,-5,-10,
21440,28,9,-7,11,-4,-1,-1,27,
21445,28,55,19,16,22,5,23,14,
21450,6,16,-12,87,18,10,7,8,
21455,-4,-22,-13,-45,-28,-11,-9,-29,
21460,-6,-19,15,-28,-13,4,1,12,
21465,-26,-40,0,-41,-7,-6,-8,-20,
21470,1,-9,5,-7,-12,-9,-5,-8,
21475,-14,-31,-16,-11,6,3,-11,-2,
21480,14,55,-13,16,8,4,16,23,
21485,8,-9,6,-30,-15,-3,25,7,
21490,-3,-10,12,10,6,5,2,-38,
21495,-11,-12,16,18,33,6,-13,114,
21500,13,27,11,0,-20,-5,24,-26,
21505,1,11,-27,32,-14,-2,-12,-20,
21510,-21,-15,17,30,18,0,1,-24,
21515,7,-15,-12,-22,3,14,0,-20,
21520,11,16,14,8,11,-4,-12,-7,
21525,-18,-34,6,7,21,-2,-12,32,
21530,31,31,-17,-80,-55,-8,22,1,
21535,-10,19,12,30,-5,0,9,-3,
21540,-38,-23,4,-30,9,7,-15,-15,
21545,17,-9,-24,39,-15,-8,-10,-31,
21550,9,44,-1,-27,0,-15,-18,-6,
21555,-13,-11,-1,-22,-3,6,17,-21,
21560,8,-25,14,7,22,4,-6,92,
21565,-6,-9,-13,-3,-3,6,-6,-14,
21570,-5,-34,-23,0,-2,2,8,-7,
21575,3,73,27,-7,19,-1,-10,-25,
21580,-13,-65,-28,91,25,-4,-13,-18,
21585,28,63,10,8,0,-3,17,27,
21590,-15,-9,16,-19,-5,5,-21,1,
21595,1,-12,-9,33,-12,-2,-4,-17,
21600,-32,-22,4,-6,22,5,12,30,
21605,-4,11,-3,14,26,-2,2,-26,
21610,18,41,9,-16,29,16,-5,-5,
21615,-3,-14,-17,-14,-59,-16,-1,46,
21620,-10,-34,-17,-11,-34,-5,-14,-42,
21625,0,22,16,-3,7,-4,27,7,
21630,-23,-21,7,54,59,12,10,26,
21635,5,18,-3,-2,36,14,3,-27,
21640,28,22,-3,-40,-54,-17,-16,-14,
21645,21,-43,-19,-13,-47,-17,-25,-22,
21650,-26,-2,-2,14,3,-8,-26,0,
21655,-3,-13,3,-23,0,-7,-11,-1,
21660,-30,-17,-25,54,52,7,4,-41,
21665,16,38,14,-24,10,14,13,53,
21670,29,22,-3,-12,-1,-2,11,20,
21675,-22,-47,-18,-5,-22,12,7,-19,
21680,6,7,11,-46,-56,-9,-26,-33,
21685,9,-5,9,-27,-3,-13,6,43,
21690,-1,-1,-16,73,8,-5,25,27,
21695,13,48,14,17,51,22,23,2,
21700,-17,-11,21,-14,47,13,-11,-29,
21705,-11,-12,0,18,-34,-32,-45,-18,
21710,-16,-22,-15,-48,-96,-14,-18,-11,
21715,-4,-12,20,-51,-2,-15,6,4,
21720,59,39,2,-6,11,7,21,39,
21725,-47,-16,7,3,34,17,1,-35,
21730,18,-9,36,71,86,24,-4,-8,
21735,32,31,-30,-67,-69,-10,4,9,
21740,-11,-13,-3,-1,-80,-30,-9,5,
21745,-18,-21,6,-27,-13,-10,-6,-22,
21750,-18,-23,10,35,24,-8,-21,-10,
21755,24,-4,19,-9,27,8,9,64,
21760,5,20,3,30,28,18,60,53,
21765,4,-1,-17,8,-9,10,-22,-43,
21770,-27,-5,-12,-99,-70,-11,6,17,
21775,8,-2,9,91,32,-18,-20,-32,
21780,-25,-12,-2,50,47,1,-13,4,
21785,-6,-22,12,-16,45,16,8,5,
21790,21,40,-10,-110,-87,-24,16,-22,
21795,1,-6,-3,37,-35,0,-34,-1,
21800,-13,-21,9,-13,-18,-10,-13,12,
21805,-9,-9,-9,15,22,9,9,-10,
21810,38,20,-18,36,93,27,41,24,
21815,-5,26,10,-7,30,19,18,0,
21820,-3,27,-22,-75,-30,6,-2,31,
21825,1,0,-5,2,-29,7,5,-15,
21830,-26,-23,-14,-23,-65,-59,-22,-21,
21835,-24,-49,8,57,14,-5,-4,-17,
21840,14,10,13,-83,34,10,28,-10,
21845,-14,9,-9,69,1,3,19,10,
21850,57,15,5,51,-1,4,-4,36,
21855,-25,3,3,-66,-20,-14,10,-14,
21860,-5,-11,-44,31,-53,-18,-47,-41,
21865,-13,-11,0,25,23,9,23,40,
21870,-1,-4,43,104,127,69,11,-29,
21875,34,38,-23,-34,-82,-63,-14,28,
21880,-15,-19,-25,-55,-98,-33,-16,-6,
21885,-1,-30,3,-28,9,-9,-11,-44,
21890,-24,-20,-6,96,89,4,-15,-8,
21895,6,14,16,-9,127,36,-9,51,
21900,-15,-5,-8,32,25,16,27,-28,
21905,9,5,-42,-93,-123,-59,-4,3,
21910,0,-12,21,-66,-24,-24,-22,-6,
21915,30,2,-27,73,8,15,-10,-10,
21920,-15,24,19,44,80,12,-1,-28,
21925,18,0,40,-19,81,39,8,66,
21930,-21,11,-46,-15,-42,2,-26,-5,
21935,-59,-71,-4,-7,-28,-3,32,-50,
21940,79,82,10,14,-5,-3,2,6,
21945,-10,13,-10,12,-1,17,15,-22,
21950,-11,12,15,17,78,17,12,-12,
21955,-14,-29,-11,-61,-102,-57,-39,-26,
21960,-16,-11,22,-11,30,-17,-6,47,
21965,-14,-35,-5,-30,13,-10,-5,-7,
21970,19,11,-7,14,-4,8,18,-20,
21975,-12,10,-3,77,93,38,15,32,
21980,-6,-23,17,13,7,0,5,-22,
21985,27,32,-33,-3,4,16,-8,6,
21990,-43,-7,2,-47,-34,-2,-28,-18,
21995,8,-10,-55,-8,-88,-36,-28,-24,
22000,16,-8,12,-61,-96,-44,-25,26,
22005,-11,-22,13,31,2,5,11,-1,
22010,11,5,-1,34,54,20,53,-12,
22015,-8,10,14,-50,25,15,34,7,
22020,-10,-8,-15,14,31,31,-3,-12,
22025,7,45,7,95,-1,-29,-33,-14,
22030,9,-38,0,-46,-91,-16,9,-17,
22035,18,-9,4,-20,-18,-9,-19,85,
22040,18,23,-2,31,74,20,19,-17,
22045,-23,-13,11,-24,10,23,7,2,
22050,24,30,10,28,19,11,10,-5,
22055,-26,-24,10,15,35,24,3,-5,
22060,2,-28,-24,-16,-8,-45,-37,-31,
22065,-4,11,7,-64,-79,-24,3,-13,
22070,-8,-20,10,16,-24,-22,-19,12,
22075,12,30,17,-38,-8,32,24,-26,
22080,-20,-7,29,70,85,17,13,3,
22085,-28,-46,19,23,-3,-11,-10,6,
22090,50,47,19,-71,-6,21,-13,62,
22095,5,19,0,4,-10,3,-2,-48,
22100,-5,16,11,9,-52,-14,-1,80,
22105,2,12,15,-31,17,-12,-6,23,
22110,-23,-11,1,-4,-54,-16,0,-18,
22115,-29,-30,-7,54,56,4,8,-29,
22120,10,-5,-23,-44,56,13,19,-9,
22125,-6,0,4,19,-33,10,-30,-47,
22130,-10,-18,-40,-72,-70,-40,9,52,
22135,31,30,-12,-41,-26,11,-2,-13,
22140,-31,-55,-1,2,-1,0,15,15,
22145,26,36,20,51,41,2,2,-1,
22150,-4,25,-10,37,82,20,-5,-18,
22155,-5,21,50,-11,87,0,0,-21,
22160,-18,-54,-39,-73,-107,-26,-44,-38,
22165,9,-28,-24,1,30,-5,2,36,
22170,-1,-6,-12,52,17,-21,-15,-1,
22175,46,44,14,3,12,-6,7,8,
22180,-3,53,-13,46,55,31,11,-3,
22185,-24,-25,10,-66,-15,-2,9,-28,
22190,-35,-42,-3,59,31,23,-9,-18,
22195,17,25,-1,-23,-18,-10,-17,30,
22200,-4,-40,11,-42,-85,-18,2,-26,
22205,23,43,-35,40,2,-2,-8,-14,
22210,-17,-13,2,-32,-15,-12,-24,0,
22215,-12,-32,-28,33,22,13,26,12,
22220,22,45,15,14,25,25,-12,10,
22225,-1,-8,-5,24,4,-4,8,-23,
22230,-3,-23,0,-67,-22,-5,-12,-23,
22235,-24,3,-36,-17,-77,-20,-15,-29,
22240,-6,-17,-15,52,22,1,10,31,
22245,4,25,-1,18,45,15,16,31,
22250,18,-4,9,-22,-1,-10,-4,-20,
22255,22,17,3,14,1,-4,-7,28,
22260,-37,-13,26,-13,5,4,17,-22,
22265,20,19,-8,29,9,-5,-11,-12,
22270,-19,-34,-11,6,-6,13,4,-9,
22275,-6,6,-12,-67,-45,-22,0,55,
22280,13,15,3,13,-20,-5,0,-2,
22285,-3,-54,-19,22,-6,-7,4,-19,
22290,-4,28,-9,27,27,14,17,36,
22295,-3,11,21,3,39,8,5,-55,
22300,5,-5,-24,0,11,-2,-7,4,
22305,-15,29,7,-66,-32,-7,-7,17,
22310,2,-23,-4,43,-71,-11,-3,2,
22315,-12,-25,-20,19,23,-18,-17,13,
22320,9,24,4,23,24,16,-1,-26,
22325,-2,-16,40,42,69,40,6,-1,
22330,11,36,-3,-44,-3,-19,-12,26,
22335,0,0,-10,37,-59,-20,5,-31,
22340,0,-18,-23,-18,6,3,-20,-34,
22345,-1,-8,7,14,16,12,29,46,
22350,16,36,-19,-66,-36,-3,24,87,
22355,5,-26,6,37,17,6,-23,-41,
22360,-13,17,4,-37,-4,-9,1,-29,
22365,-6,-33,12,-14,-26,-17,-19,-38,
22370,-10,11,-1,21,37,8,-1,-6,
22375,-10,-3,-14,62,21,17,20,25,
22380,-17,-22,3,-38,-36,-15,14,29,
22385,42,8,4,-7,12,-4,-9,-36,
22390,-11,22,1,-19,-1,1,14,-1,
22395,23,-12,-18,-34,-20,1,-11,1,
22400,1,22,18,20,25,11,4,1,
22405,-34,48,4,-42,-13,-7,-12,-39,
22410,-1,-50,15,-22,-36,-18,-16,56,
22415,-2,-28,-28,-4,12,4,2,-47,
22420,17,26,-3,66,53,19,16,45,
22425,8,7,-10,-64,-65,-20,-8,-9,
22430,-18,-33,16,32,-1,-6,-25,-53,
22435,-25,7,37,-10,22,-1,1,20,
22440,22,-2,-20,-48,-41,-15,-6,-5,
22445,-6,-7,0,51,-22,3,-6,11,
22450,2,4,33,2,26,0,-1,-17,
22455,-10,6,21,-42,5,-6,-20,-11,
22460,-20,-22,-7,34,3,13,34,-12,
22465,64,11,32,-1,12,3,3,57,
22470,-46,-11,-11,-17,-17,-8,-11,-50,
22475,3,3,10,3,-4,0,-11,-27,
22480,18,-11,21,10,12,7,11,15,
22485,12,46,-34,9,5,1,-2,57,
22490,-12,-26,-3,7,-10,-1,3,-35,
22495,-21,-10,-16,8,1,-14,-23,-36,
22500,-36,-8,13,-23,-15,-10,-22,-27,
22505,8,-33,2,-36,-22,-1,18,47,
22510,32,41,-3,10,16,6,-2,-30,
22515,-17,-13,-20,20,16,13,28,11,
22520,22,13,10,-44,-41,-16,-23,32,
22525,-28,-18,15,12,10,-5,-13,-46,
22530,-4,-22,8,-21,-4,-5,2,-1,
22535,25,39,24,2,-13,6,-8,14,
22540,-1,29,6,26,45,16,28,-5,
22545,-12,-2,-29,19,5,2,4,-31,
22550,-6,-7,-24,4,19,-1,4,32,
22555,-10,-61,1,-41,-57,-9,12,13,
22560,12,-13,-15,0,1,-4,-8,-28,
22565,-10,22,-13,-25,-1,-1,-5,26,
22570,1,12,-10,26,24,-4,-5,-3,
22575,-7,11,-18,6,-17,7,8,19,
22580,-9,-27,-6,16,1,-12,-21,-28,
22585,-10,10,25,-14,-10,2,18,9,
22590,42,21,1,-34,-7,4,18,39,
22595,12,20,-7,1,23,6,4,5,
22600,-8,-1,24,4,-13,-12,-11,-10,
22605,-36,-79,-21,-4,0,-10,-19,-23,
22610,17,64,16,-7,9,3,2,7,
22615,-5,-15,-3,-9,-13,-2,-1,6,
22620,-17,-12,-14,16,-9,-24,-6,-1,
22625,25,-50,20,-42,-25,-6,2,-15,
22630,20,41,-21,96,49,19,13,73,
22635,6,29,9,-37,-9,0,4,-7,
22640,-13,-2,-37,-16,12,1,-20,-22,
22645,3,-25,21,-20,2,0,10,-34,
22650,-14,-15,-14,60,17,0,-17,-32,
22655,-3,-18,-30,-57,-17,-5,-2,13,
22660,25,35,24,52,27,14,8,23,
22665,9,47,-33,-38,-17,4,-4,-11,
22670,-20,-35,-3,-15,-22,-15,2,-5,
22675,-16,-25,-19,51,2,-3,14,23,
22680,7,-38,2,-26,-22,-9,-5,-14,
22685,27,80,-3,37,51,22,3,32,
22690,-10,-8,43,-102,-35,-3,6,-43,
22695,-22,-19,-16,19,-20,-23,-28,-10,
22700,-2,-48,-28,8,-15,8,-7,-20,
22705,-27,-53,26,-1,-2,-22,-44,-11,
22710,17,12,1,-58,-20,2,16,16,
22715,12,25,9,106,81,8,17,-17,
22720,0,9,7,-86,-36,12,7,0,
22725,-6,-19,1,-38,-48,-14,-19,-12,
22730,0,0,-10,67,22,3,0,-20,
22735,20,22,3,-13,-2,-23,-36,-13,
22740,4,5,2,-1,-16,20,40,72,
22745,-24,-2,-11,19,37,-9,5,-29,
22750,-6,-25,-8,-16,-34,3,6,-32,
22755,5,-10,18,-11,4,-8,6,52,
22760,-13,19,-3,31,52,15,-24,-8,
22765,7,29,-14,47,9,3,33,-5,
22770,-13,-33,-13,-94,-77,-28,-40,-20,
22775,-4,7,-24,57,-12,4,-6,-44,
22780,-29,-63,7,-23,-15,-3,4,-8,
22785,42,92,-17,19,21,14,12,22,
22790,5,14,-12,2,39,15,6,22,
22795,-23,-31,7,-58,-5,-1,-18,-15,
22800,-6,-8,-14,-11,-42,-23,-8,-46,
22805,-10,-15,13,22,24,-6,0,9,
22810,0,4,-18,43,9,7,-4,-7,
22815,-12,-28,11,6,5,5,9,-5,
22820,3,17,-3,-52,-27,-8,-5,10,
22825,15,30,-16,65,-8,1,-24,-3,
22830,-51,-10,32,96,48,-10,-17,-9,
22835,27,-17,-3,-37,-38,10,14,9,
22840,48,62,-6,6,12,6,22,1,
22845,-7,-28,8,-37,-14,5,8,25,
22850,-8,-17,1,51,107,24,1,-26,
22855,-23,7,19,13,-31,-41,-21,-16,
22860,-6,-10,2,-64,-80,-14,-29,-4,
22865,-13,-42,-4,-82,-59,6,23,-10,
22870,10,3,-9,49,5,-3,7,38,
22875,21,-10,1,28,69,26,12,24,
22880,36,107,-21,96,90,15,9,-12,
22885,-22,-39,-8,-13,22,5,-7,-23,
22890,-2,4,8,-27,-54,-4,22,-19,
22895,-9,2,9,13,-57,-32,-9,11,
22900,-6,-21,-10,-73,-55,-42,-27,7,
22905,-32,-28,27,42,51,41,17,-24,
22910,39,28,-31,-95,1,-23,-5,-3,
22915,-7,-3,3,24,-32,21,-2,-26,
22920,-8,-27,-2,-30,27,17,-13,31,
22925,13,12,29,50,-8,-17,-23,20,
22930,-2,-15,-7,-14,1,11,12,-8,
22935,-3,34,-8,30,62,7,-1,-22,
22940,-20,-3,15,-68,31,9,14,-8,
22945,-3,-27,-17,-14,-21,-29,-24,10,
22950,-31,-31,12,84,-17,19,13,-22,
22955,-8,-17,-29,-128,-102,-64,-74,-28,
22960,39,26,-15,26,-23,14,50,72,
22965,16,32,-15,28,45,7,18,0,
22970,12,19,7,-42,20,-12,-8,8,
22975,-24,-3,46,-23,51,38,35,-24,
22980,-21,-33,-34,88,7,-11,-74,-29,
22985,-3,-19,-1,-79,-60,-9,7,-3,
22990,-1,-8,12,-53,-69,-28,-5,26,
22995,16,-24,4,-31,9,-6,0,14,
23000,36,38,24,19,35,-4,6,52,
23005,-10,37,-4,-1,-3,10,3,-10,
23010,-11,-26,19,2,65,21,-14,-31,
23015,-4,12,-2,20,12,-1,7,27,
23020,-31,-53,18,0,38,20,1,-27,
23025,4,-2,-24,-9,-101,-35,-11,-15,
23030,14,-3,-5,-9,-50,-21,-14,7,
23035,-3,17,15,-3,7,26,-20,14,
23040,21,5,-7,36,51,9,37,53,
23045,-1,1,5,38,102,9,-5,6,
23050,-5,17,-16,-10,-52,21,13,-19,
23055,-3,2,-19,-22,-30,-26,9,8,
23060,-35,-33,31,-25,-31,-11,10,-31,
23065,-4,-25,3,18,5,-6,-9,42,
23070,25,29,34,-38,22,8,-13,3,
23075,9,49,-29,93,50,37,26,-11,
23080,-21,-20,-6,-44,-67,-30,-6,-50,
23085,-7,1,14,1,-35,-14,-2,12,
23090,-12,-52,-29,16,11,14,-7,7,
23095,-14,-1,5,-42,14,16,7,-18,
23100,29,55,-9,23,10,-12,-18,7,
23105,5,-7,-7,27,47,25,16,43,
23110,7,29,11,60,76,12,-19,-26,
23115,-1,-23,-52,-112,-97,-35,8,-10,
23120,-14,2,9,-6,-52,-40,-25,9,
23125,13,3,4,-78,-29,-11,-2,-11,
23130,-26,-13,19,94,49,25,-6,-14,
23135,16,-28,-6,29,81,-2,11,4,
23140,2,0,3,79,86,60,11,16,
23145,7,10,12,-94,-25,19,-4,-21,
23150,-16,0,-40,58,-28,-50,-4,11,
23155,-19,-39,-30,-50,-112,-4,-13,-27,
23160,32,10,2,-13,-51,-37,-9,-50,
23165,10,6,-5,50,82,13,-27,72,
23170,-9,-1,7,30,35,-3,7,-3,
23175,1,27,14,38,44,10,-1,0,
23180,-47,-37,3,5,65,27,44,-34,
23185,39,-19,-13,19,-30,11,-16,-30,
23190,6,-7,13,-112,-112,-43,-20,17,
23195,-1,10,4,8,-2,-14,7,27,
23200,-23,0,8,-29,1,4,-17,-30,
23205,-26,-17,9,0,-30,-21,12,-36,
23210,22,-32,6,39,41,18,15,12,
23215,29,37,-12,-70,-50,-4,-3,1,
23220,9,29,32,65,22,-3,-15,9,
23225,-28,-13,1,-113,-9,-16,12,-13,
23230,-8,7,19,61,56,-17,3,-10,
23235,-14,0,33,-31,-22,42,12,-3,
23240,2,-42,-58,86,-47,8,-40,-1,
23245,1,-7,7,-47,-69,-32,-17,-19,
23250,19,37,9,-39,0,5,11,22,
23255,8,18,16,111,91,11,10,-13,
23260,8,19,1,-79,7,0,23,17,
23265,4,12,23,66,7,15,28,-8,
23270,-15,-19,-39,-39,7,15,-14,-3,
23275,-25,-19,11,14,-40,-25,7,35,
23280,8,-19,8,-21,-1,9,-5,-10,
23285,8,35,9,10,6,-16,-6,-17,
23290,-5,37,7,-94,-75,-18,2,-16,
23295,-3,-25,-6,57,70,18,25,5,
23300,-23,-19,-17,-22,-21,-34,-5,-13,
23305,7,-6,13,2,29,43,12,31,
23310,3,15,-15,19,-18,12,0,8,
23315,-12,-34,-4,-69,-50,-40,-37,-36,
23320,4,35,15,-44,-20,-5,0,12,
23325,-9,-7,-9,106,99,-2,11,-14,
23330,-6,-18,-31,-55,-41,9,-10,-20,
23335,5,-4,14,25,-27,-12,-15,40,
23340,35,21,-14,-6,0,1,23,10,
23345,-2,-4,0,4,-10,0,7,-7,
23350,-8,12,24,37,42,8,-9,-24,
23355,-6,5,-6,-49,28,-1,-34,-18,
23360,-15,-21,9,42,7,-5,2,7,
23365,-29,-14,-13,58,-7,5,-1,2,
23370,14,-24,-7,-47,-75,-17,11,-4,
23375,42,32,10,-11,19,29,12,3,
23380,4,22,0,-8,19,-4,6,40,
23385,-15,-43,-1,83,62,25,-24,-35,
23390,-7,1,-7,-58,8,-18,9,11,
23395,2,7,-19,34,-27,-10,-9,-6,
23400,-19,-34,13,-15,-34,-17,-17,-28,
23405,4,5,-8,-45,-32,-14,4,78,
23410,37,39,1,53,25,16,37,11,
23415,0,-13,7,-11,27,23,9,11,
23420,-19,28,-21,48,28,1,-1,-15,
23425,-12,6,-7,-64,-23,-10,-9,-34,
23430,-1,-15,23,34,-6,-2,-16,23,
23435,-10,-15,1,60,40,-4,8,-9,
23440,-31,-27,11,-64,-39,8,-9,-22,
23445,33,60,17,19,-51,-19,-7,4,
23450,31,25,-39,-6,28,5,-2,41,
23455,-6,-17,11,26,8,2,6,-35,
23460,4,1,-10,-7,37,0,8,13,
23465,-23,-24,-2,-19,14,15,1,-1,
23470,1,1,6,-89,-49,-22,-16,-24,
23475,-6,2,-19,67,-23,-15,-7,22,
23480,-4,-18,-7,23,21,-4,-6,-22,
23485,-28,-18,-5,-12,-31,-18,-21,-46,
23490,36,13,-8,1,70,31,30,95,
23495,24,39,-13,-116,-16,20,22,0,
23500,9,-5,15,-20,-58,-16,0,-5,
23505,11,40,-15,-41,-24,-8,-8,-29,
23510,-46,-53,-10,98,31,-6,-16,-35,
23515,-10,-20,5,-37,21,11,-12,6,
23520,5,10,-18,21,20,-8,-21,5,
23525,-20,-26,8,24,11,5,12,-33,
23530,-18,-14,-1,-11,2,4,-11,-6,
23535,14,3,16,-44,-47,-7,12,78,
23540,29,-11,-4,31,-2,5,-6,-18,
23545,8,18,9,-28,1,-4,-4,26,
23550,-5,25,16,-1,-7,-11,-13,-37,
23555,-26,-11,-14,34,25,1,5,-25,
23560,-32,-30,3,-36,-16,5,-2,-7,
23565,10,-12,-1,-20,-9,-6,-23,-8,
23570,-4,-6,4,4,-14,-11,14,58,
23575,40,35,-2,-2,-13,-4,-3,23,
23580,7,39,10,-28,6,13,15,8,
23585,1,18,28,13,28,8,3,-25,
23590,-27,-24,13,19,-41,-10,-10,-35,
23595,-4,-1,-14,17,-9,-16,-9,-7,
23600,0,-14,18,17,4,0,-6,14,
23605,-11,8,-12,-8,13,-6,-2,-1,
23610,-9,-24,2,-16,-26,-8,-11,-28,
23615,12,-11,-14,-30,23,14,11,55,
23620,17,33,21,26,3,0,7,-29,
23625,3,27,-10,-81,-22,2,23,37,
23630,-20,-43,-1,31,0,-7,-22,-52,
23635,-8,-29,-1,26,13,1,-2,23,
23640,-2,-8,-10,7,5,6,11,-6,
23645,27,33,25,-3,-16,-7,-1,22,
23650,-14,13,-17,-22,0,0,0,6,
23655,-25,-43,24,52,40,8,-3,-43,
23660,-4,5,-5,-80,-39,-16,-7,30,
23665,17,-18,12,30,-30,-5,3,29,
23670,11,34,8,4,9,4,8,-28,
23675,-12,-8,-19,-8,-45,-11,-11,-4,
23680,6,-2,-26,50,50,17,15,-8,
23685,-15,-24,2,14,2,-9,-10,-22,
23690,9,7,10,-7,8,3,3,9,
23695,-4,2,-2,-78,-15,-4,-9,-34,
23700,5,13,3,80,12,7,1,14,
23705,26,-11,-28,-18,-15,-5,1,-9,
23710,-33,-35,-29,9,-3,-17,-18,-1,
23715,41,31,20,-19,9,4,18,3,
23720,5,32,29,59,65,23,11,-9,
23725,-23,-14,-43,-42,-39,1,15,-1,
23730,2,-19,10,-22,-14,-11,-16,-13,
23735,-24,-2,1,47,5,-10,-12,-6,
23740,-14,-30,-20,-43,15,5,-5,29,
23745,3,-15,-4,-48,-16,-6,3,9,
23750,23,32,-4,3,-12,1,10,-16,
23755,-21,-21,0,-6,-8,-4,-1,16,
23760,38,11,17,-14,4,8,6,-3,
23765,-16,15,-3,87,98,9,-14,-9,
23770,-9,-18,-10,-64,-103,-6,2,-13,
23775,-6,-8,9,24,29,-10,-28,-17,
23780,-19,-23,-7,-19,-32,-2,4,-10,
23785,-6,-2,6,-25,6,8,2,26,
23790,50,1,-1,10,13,-12,12,31,
23795,24,59,-14,35,18,26,-1,-21,
23800,1,-4,-50,-30,-23,-10,5,22,
23805,-14,-32,5,-18,-6,0,-6,-19,
23810,-19,8,5,73,33,-11,15,1,
23815,-10,-35,-21,-97,-63,-15,-16,-8,
23820,-5,-2,-11,-32,-2,-15,-22,-30,
23825,-16,3,-1,15,9,15,4,5,
23830,23,15,-8,10,2,9,-5,18,
23835,-4,3,-6,15,54,1,14,-21,
23840,-1,6,10,-25,-28,9,-5,4,
23845,5,13,-6,-16,-33,-37,-44,-34,
23850,-21,-27,29,-44,-18,10,6,22,
23855,-21,-10,-4,34,0,2,35,10,
23860,58,20,-12,-17,2,-4,3,45,
23865,-9,-11,8,21,19,10,3,-22,
23870,12,28,5,-3,32,-1,3,9,
23875,-6,7,-9,-36,-52,-20,-19,-47,
23880,-34,6,-13,89,20,-20,-39,-4,
23885,14,-23,-20,25,-9,0,31,12,
23890,12,9,13,-81,23,29,-7,-1,
23895,-2,-10,0,21,-26,0,23,12,
23900,-6,1,3,-49,-25,-5,15,-34,
23905,5,33,24,41,36,-6,-11,8,
23910,-33,-30,7,36,-5,-5,-20,4,
23915,24,8,-36,7,6,0,3,53,
23920,12,0,-10,-61,-26,8,15,-2,
23925,-2,-6,18,65,24,-5,-6,10,
23930,-3,29,1,-2,40,15,3,-44,
23935,-14,-16,19,-43,-53,-17,-9,18,
23940,-28,-11,11,68,1,-12,-27,-43,
23945,-4,-23,-3,-65,-44,15,23,37,
23950,28,3,-3,2,-27,-33,1,-15,
23955,1,16,-5,23,26,19,-4,-26,
23960,11,8,44,-26,30,0,0,5,
23965,-13,16,-12,91,50,24,40,-39,
23970,10,-1,-19,-24,-36,1,-17,28,
23975,-18,5,1,14,-13,-22,-16,-7,
23980,-14,-41,6,-65,-33,1,12,13,
